iter	Passed	Remaining
1604	447520	667794
1605	447764	667464
1606	448057	667206
1607	448305	666883
1608	448563	666572
1609	448806	666241
1610	449052	665914
1611	449297	665584
1612	449544	665259
1613	449785	664924
1614	450038	664607
1615	450294	664295
1616	450538	663966
1617	450787	663643
1618	451026	663307
1619	451270	662977
1620	451513	662646
1621	451766	662331
1622	452009	662000
1623	452253	661671
1624	452495	661339
1625	452757	661036
1626	453005	660714
1627	453259	660400
1628	453521	660097
1629	453761	659763
1630	453997	659423
1631	454246	659103
1632	454492	658777
1633	454734	658447
1634	454976	658115
1635	455218	657785
1636	455473	657473
1637	455715	657142
1638	455954	656808
1639	456201	656485
1640	456450	656165
1641	456690	655832
1642	456952	655530
1643	457220	655237
1644	457459	654904
1645	457702	654576
1646	457947	654250
1647	458208	653947
1648	458450	653619
1649	458713	653318
1650	458972	653014
1651	459215	652686
1652	459458	652359
1653	459707	652039
1654	459953	651717
1655	460193	651385
1656	460439	651062
1657	460694	650752
1658	460976	650479
1659	461237	650177
1660	461475	649843
1661	461806	649640
1662	462043	649306
1663	462287	648980
1664	462529	648652
1665	462780	648337
1666	463044	648040
1667	463329	647771
1668	463590	647470
1669	463823	647130
1670	464072	646812
1671	464330	646508
1672	464583	646195
1673	464821	645863
1674	465073	645549
1675	465309	645213
1676	465550	644886
1677	465827	644607
1678	466099	644322
1679	466341	643995
1680	466584	643669
1681	466834	643355
1682	467074	643024
1683	467330	642718
1684	467580	642403
1685	467827	642083
1686	468073	641763
1687	468336	641466
1688	468583	641146
1689	468823	640817
1690	469069	640497
1691	469320	640183
1692	469559	639854
1693	469811	639543
1694	470044	639205
1695	470293	638889
1696	470528	638555
1697	470779	638242
1698	471038	637939
1699	471293	637632
1700	471545	637321
1701	471817	637036
1702	472081	636741
1703	472340	636440
1704	472655	636214
1705	472932	635936
1706	473200	635646
1707	473469	635358
1708	473720	635046
1709	473980	634746
1710	474226	634426
1711	474481	634120
1712	474820	633925
1713	475109	633664
1714	475392	633394
1715	475692	633147
1716	475986	632892
1717	476273	632628
1718	476526	632318
1719	476784	632016
1720	477034	631704
1721	477298	631409
1722	477577	631133
1723	477847	630847
1724	478098	630535
1725	478353	630229
1726	478607	629921
1727	478860	629613
1728	479105	629293
1729	479374	629005
1730	479632	628703
1731	479888	628399
1732	480140	628089
1733	480400	627789
1734	480658	627487
1735	480920	627191
1736	481171	626880
1737	481431	626580
1738	481686	626275
1739	481945	625975
1740	482202	625671
1741	482453	625361
1742	482702	625048
1743	482953	624738
1744	483218	624445
1745	483471	624137
1746	483735	623844
1747	483985	623532
1748	484247	623237
1749	484517	622951
1750	484769	622642
1751	485015	622326
1752	485282	622036
1753	485542	621737
1754	485802	621440
1755	486065	621145
1756	486337	620861
1757	486590	620555
1758	486853	620260
1759	487119	619970
1760	487372	619663
1761	487651	619388
1762	487916	619098
1763	488176	618800
1764	488510	618594
1765	488758	618282
1766	489008	617972
1767	489252	617654
1768	489497	617336
1769	489754	617035
1770	490023	616749
1771	490276	616442
1772	490528	616134
1773	490787	615835
1774	491039	615528
1775	491297	615228
1776	491544	614914
1777	491802	614615
1778	492061	614315
1779	492312	614007
1780	492573	613711
1781	492846	613430
1782	493117	613147
1783	493366	612836
1784	493627	612540
1785	493894	612251
1786	494130	611926
1787	494378	611613
1788	494623	611297
1789	494877	610994
1790	495134	610693
1791	495379	610378
1792	495632	610072
1793	495890	609774
1794	496139	609464
1795	496400	609168
1796	496663	608876
1797	496914	608568
1798	497156	608249
1799	497441	607983
1800	497685	607668
1801	497931	607354
1802	498178	607042
1803	498424	606730
1804	498683	606432
1805	498923	606111
1806	499184	605816
1807	499435	605509
1808	499676	605191
1809	499914	604868
1810	500156	604550
1811	500392	604226
1812	500644	603921
1813	500894	603613
1814	501130	603288
1815	501482	603104
1816	501736	602802
1817	501980	602487
1818	502236	602186
1819	502483	601876
1820	502732	601567
1821	502979	601257
1822	503225	600944
1823	503477	600639
1824	503719	600322
1825	503963	600008
1826	504206	599694
1827	504464	599396
1828	504724	599102
1829	504975	598795
1830	505214	598476
1831	505475	598182
1832	505727	597878
1833	505973	597566
1834	506213	597249
1835	506469	596949
1836	506736	596663
1837	506978	596348
1838	507218	596029
1839	507484	595742
1840	507728	595429
1841	507969	595112
1842	508212	594798
1843	508450	594478
1844	508688	594159
1845	508926	593839
1846	509191	593551
1847	509436	593239
1848	509683	592930
1849	509935	592628
1850	510196	592335
1851	510448	592031
1852	510695	591722
1853	510947	591419
1854	511200	591118
1855	511447	590809
1856	511700	590508
1857	511959	590214
1858	512214	589914
1859	512488	589637
1860	512748	589343
1861	512999	589039
1862	513269	588758
1863	513513	588446
1864	513791	588173
1865	514048	587877
1866	514383	587670
1867	514635	587367
1868	514883	587060
1869	515129	586751
1870	515391	586460
1871	515642	586157
1872	515900	585862
1873	516155	585563
1874	516431	585288
1875	516774	585090
1876	517075	584843
1877	517332	584547
1878	517593	584254
1879	517859	583969
1880	518110	583665
1881	518378	583382
1882	518636	583087
1883	518898	582796
1884	519166	582513
1885	519438	582234
1886	519704	581947
1887	519970	581662
1888	520228	581366
1889	520472	581057
1890	520727	580758
1891	520966	580442
1892	521241	580167
1893	521514	579889
1894	521792	579616
1895	522077	579351
1896	522328	579049
1897	522578	578746
1898	522830	578444
1899	523078	578139
1900	523330	577838
1901	523583	577538
1902	523838	577241
1903	524085	576934
1904	524324	576619
1905	524560	576301
1906	524807	575994
1907	525043	575676
1908	525280	575359
1909	525524	575049
1910	525868	574850
1911	526120	574550
1912	526373	574250
1913	526612	573935
1914	526892	573666
1915	527200	573427
1916	527445	573119
1917	527694	572814
1918	527941	572509
1919	528180	572195
1920	528419	571881
1921	528650	571558
1922	528890	571245
1923	529139	570942
1924	529372	570622
1925	529611	570308
1926	529852	569997
1927	530094	569686
1928	530326	569365
1929	530556	569042
1930	530797	568730
1931	531038	568420
1932	531281	568111
1933	531520	567798
1934	531762	567487
1935	531999	567172
1936	532233	566854
1937	532475	566545
1938	532715	566233
1939	532945	565910
1940	533193	565608
1941	533436	565299
1942	533664	564975
1943	533899	564659
1944	534160	564370
1945	534430	564090
1946	534671	563780
1947	534912	563470
1948	535157	563165
1949	535385	562841
1950	535639	562544
1951	535889	562244
1952	536138	561943
1953	536369	561623
1954	536625	561329
1955	536870	561024
1956	537111	560714
1957	537352	560404
1958	537682	560188
1959	537910	559866
1960	538156	559561
1961	538389	559245
1962	538631	558936
1963	538889	558645
1964	539140	558347
1965	539375	558031
1966	539611	557717
1967	539865	557422
1968	540096	557102
1969	540337	556794
1970	540575	556483
1971	540800	556158
1972	541045	555853
1973	541284	555543
1974	541527	555236
1975	541787	554948
1976	542023	554635
1977	542252	554314
1978	542496	554009
1979	542730	553694
1980	543003	553419
1981	543301	553169
1982	543546	552865
1983	543783	552554
1984	544021	552243
1985	544264	551938
1986	544502	551627
1987	544756	551332
1988	545005	551033
1989	545259	550739
1990	545499	550430
1991	545737	550120
1992	545975	549810
1993	546220	549507
1994	546461	549200
1995	546707	548898
1996	546953	548596
1997	547194	548290
1998	547430	547978
1999	547675	547675
2000	547920	547373
2001	548161	547066
2002	548450	546807
2003	548692	546502
2004	548925	546187
2005	549163	545877
2006	549408	545576
2007	549723	545343
2008	549959	545032
2009	550224	544749
2010	550468	544446
2011	550714	544145
2012	550955	543839
2013	551187	543524
2014	551429	543219
2015	551675	542918
2016	551910	542607
2017	552166	542315
2018	552406	542009
2019	552661	541717
2020	552900	541409
2021	553139	541102
2022	553387	540804
2023	553629	540499
2024	553876	540200
2025	554138	539916
2026	554383	539614
2027	554621	539306
2028	554869	539008
2029	555127	538719
2030	555365	538412
2031	555591	538092
2032	555838	537793
2033	556080	537490
2034	556323	537186
2035	556564	536882
2036	556797	536569
2037	557048	536275
2038	557295	535976
2039	557536	535671
2040	557782	535372
2041	558011	535056
2042	558254	534754
2043	558489	534445
2044	558724	534135
2045	558963	533829
2046	559283	533600
2047	559512	533285
2048	559749	532978
2049	559994	532677
2050	560236	532374
2051	560477	532071
2052	560731	531780
2053	560972	531476
2054	561229	531188
2055	561504	530917
2056	561776	530642
2057	562038	530359
2058	562303	530078
2059	562564	529793
2060	562834	529517
2061	563089	529227
2062	563342	528935
2063	563602	528650
2064	563869	528371
2065	564116	528073
2066	564358	527772
2067	564656	527522
2068	564905	527226
