iter	Passed	Remaining
3208	814779	200838
3209	815002	200576
3210	815227	200315
3211	815442	200052
3212	815677	199793
3213	815910	199534
3214	816121	199270
3215	816341	199008
3216	816562	198746
3217	816776	198483
3218	817001	198222
3219	817216	197959
3220	817438	197697
3221	817672	197439
3222	817906	197180
3223	818119	196917
3224	818361	196660
3225	818583	196399
3226	818805	196137
3227	819033	195877
3228	819259	195617
3229	819487	195357
3230	819748	195105
3231	819977	194846
3232	820187	194581
3233	820415	194322
3234	820658	194066
3235	820871	193802
3236	821104	193544
3237	821339	193286
3238	821599	193034
3239	821851	192779
3240	822094	192523
3241	822342	192268
3242	822593	192014
3243	822833	191757
3244	823081	191502
3245	823322	191246
3246	823599	190997
3247	823845	190742
3248	824081	190484
3249	824308	190225
3250	824540	189966
3251	824769	189707
3252	824987	189445
3253	825216	189186
3254	825455	188929
3255	825700	188673
3256	825941	188417
3257	826178	188159
3258	826414	187902
3259	826650	187644
3260	826898	187389
3261	827139	187133
3262	827365	186873
3263	827603	186616
3264	827843	186359
3265	828117	186110
3266	828362	185855
3267	828586	185595
3268	828828	185339
3269	829054	185079
3270	829280	184819
3271	829509	184560
3272	829731	184300
3273	829957	184040
3274	830179	183780
3275	830411	183522
3276	830627	183260
3277	830855	183001
3278	831078	182740
3279	831316	182484
3280	831535	182223
3281	831765	181964
3282	832005	181708
3283	832229	181448
3284	832454	181188
3285	832694	180932
3286	832920	180673
3287	833152	180415
3288	833390	180158
3289	833618	179899
3290	833842	179639
3291	834069	179380
3292	834290	179120
3293	834511	178860
3294	834754	178604
3295	834977	178344
3296	835192	178083
3297	835413	177823
3298	835634	177562
3299	835874	177306
3300	836102	177048
3301	836318	176786
3302	836547	176528
3303	836769	176268
3304	837005	176011
3305	837229	175752
3306	837480	175498
3307	837723	175243
3308	837955	174985
3309	838183	174727
3310	838407	174467
3311	838641	174210
3312	838863	173950
3313	839102	173694
3314	839325	173435
3315	839565	173179
3316	839795	172921
3317	840021	172662
3318	840247	172403
3319	840473	172145
3320	840701	171886
3321	840921	171627
3322	841152	171369
3323	841376	171110
3324	841589	170849
3325	841814	170590
3326	842047	170332
3327	842276	170075
3328	842493	169814
3329	842719	169556
3330	842961	169300
3331	843183	169041
3332	843398	168780
3333	843624	168522
3334	843849	168263
3335	844065	168003
3336	844320	167750
3337	844533	167489
3338	844747	167229
3339	844994	166974
3340	845237	166719
3341	845484	166465
3342	845731	166211
3343	845951	165952
3344	846172	165693
3345	846388	165432
3346	846603	165172
3347	846857	164919
3348	847102	164665
3349	847334	164408
3350	847568	164151
3351	847791	163892
3352	848013	163633
3353	848248	163377
3354	848467	163118
3355	848689	162859
3356	848909	162600
3357	849143	162343
3358	849376	162087
3359	849615	161831
3360	849841	161573
3361	850071	161316
3362	850303	161059
3363	850569	160809
3364	850803	160552
3365	851021	160293
3366	851247	160035
3367	851487	159780
3368	851721	159524
3369	851951	159266
3370	852516	159072
3371	853091	158879
3372	853767	158705
3373	854380	158518
3374	854939	158322
3375	855544	158133
3376	856117	157939
3377	856675	157741
3378	857226	157543
3379	857790	157346
3380	858391	157155
3381	858998	156966
3382	859587	156773
3383	860189	156583
3384	860811	156395
3385	861388	156199
3386	861949	156000
3387	862553	155809
3388	863146	155616
3389	863768	155427
3390	864362	155233
3391	865020	155050
3392	865606	154854
3393	866209	154662
3394	866829	154471
3395	867393	154271
3396	867954	154070
3397	868514	153868
3398	869148	153679
3399	869728	153481
3400	870352	153290
3401	870963	153097
3402	871538	152897
3403	872106	152695
3404	872720	152501
3405	873297	152301
3406	873893	152104
3407	874451	151900
3408	875044	151701
3409	875674	151509
3410	876278	151312
3411	876854	151110
3412	877418	150906
3413	878004	150706
3414	878583	150503
3415	879173	150303
3416	879738	150098
3417	880320	149896
3418	880914	149696
3419	881517	149497
3420	882089	149292
3421	882692	149093
3422	883322	148897
3423	884032	148715
3424	884620	148512
3425	885244	148315
3426	885839	148113
3427	886409	147907
3428	886976	147700
3429	887554	147494
3430	888154	147292
3431	888698	147080
3432	889275	146874
3433	889819	146662
3434	890416	146458
3435	891008	146253
3436	891593	146047
3437	892166	145839
3438	892761	145635
3439	893343	145428
3440	893908	145217
3441	894458	145005
3442	894992	144789
3443	895546	144577
3444	896108	144365
3445	896667	144153
3446	897251	143945
3447	897827	143735
3448	898399	143525
3449	898943	143309
3450	899509	143097
3451	900120	142892
3452	900714	142684
3453	901283	142472
3454	901842	142258
3455	902410	142046
3456	902970	141832
3457	903524	141616
3458	904102	141404
3459	904705	141196
3460	905308	140988
3461	905884	140775
3462	906450	140561
3463	907024	140347
3464	907644	140141
3465	908237	139930
3466	908824	139718
3467	909423	139507
3468	909977	139290
3469	910561	139077
3470	911129	138861
3471	911689	138644
3472	912304	138434
3473	912906	138223
3474	913478	138007
3475	914116	137801
3476	914690	137585
3477	915318	137376
3478	915910	137162
3479	916524	136951
3480	917119	136738
3481	917721	136524
3482	918297	136307
3483	918865	136089
3484	919428	135869
3485	920019	135653
3486	920580	135433
3487	921132	135212
3488	921670	134988
3489	922230	134767
3490	922777	134544
3491	923323	134320
3492	923895	134101
3493	924474	133882
3494	925121	133672
3495	925686	133451
3496	926300	133236
3497	926916	133022
3498	927489	132801
3499	928087	132583
3500	928645	132360
3501	929226	132140
3502	929827	131922
3503	930455	131708
3504	931047	131488
3505	931655	131271
3506	932248	131051
3507	932834	130830
3508	933411	130608
3509	934017	130389
3510	934617	130170
3511	935225	129951
3512	935783	129725
3513	936381	129505
3514	936995	129286
3515	937553	129060
3516	938169	128841
3517	938725	128614
3518	939351	128396
3519	939933	128172
3520	940502	127946
3521	941105	127725
3522	941711	127503
3523	942306	127280
3524	942883	127055
3525	943486	126832
3526	944092	126610
3527	944679	126385
3528	945333	126169
3529	945907	125942
3530	946518	125719
3531	947123	125496
3532	947747	125275
3533	948328	125048
3534	948903	124820
3535	949508	124596
3536	950087	124368
3537	950667	124140
3538	951266	123914
3539	951858	123687
3540	952432	123458
3541	952988	123226
3542	953563	122997
3543	954134	122766
3544	954770	122544
3545	955356	122315
3546	955966	122089
3547	956558	121861
3548	957170	121635
3549	957727	121402
3550	958332	121174
3551	958925	120945
3552	959529	120717
3553	960126	120488
3554	960710	120257
3555	961318	120029
3556	961925	119801
3557	962535	119572
3558	963127	119342
3559	963686	119107
3560	964324	118881
3561	964892	118647
3562	965478	118415
3563	966032	118179
3564	966630	117947
3565	967196	117712
3566	967809	117482
3567	968386	117248
3568	968944	117011
3569	969532	116778
3570	970132	116546
3571	970792	116321
3572	971380	116087
3573	971934	115848
3574	972549	115617
3575	973150	115384
3576	973710	115146
3577	974342	114916
3578	974918	114680
3579	975512	114445
3580	976074	114206
3581	976674	113972
3582	977311	113742
3583	977934	113510
3584	978532	113274
3585	979125	113039
3586	979704	112801
3587	980309	112566
3588	980890	112328
3589	981476	112090
3590	982041	111850
3591	982603	111609
3592	983184	111371
3593	983773	111132
3594	984386	110897
3595	984957	110657
3596	985514	110414
3597	986080	110173
3598	986643	109931
3599	987248	109694
3600	987821	109453
3601	988419	109214
3602	988993	108973
3603	989601	108735
3604	990210	108497
3605	990784	108255
3606	991390	108016
3607	992025	107781
3608	992600	107538
3609	993214	107300
3610	993801	107058
3611	994411	106819
3612	995035	106581
3613	995657	106343
3614	996263	106102
3615	996910	105866
3616	997501	105624
3617	998058	105378
3618	998702	105141
3619	999269	104895
3620	999877	104654
3621	1000443	104408
3622	1001036	104165
3623	1001634	103922
3624	1002257	103681
3625	1002852	103438
3626	1003446	103194
3627	1004081	102954
3628	1004713	102713
3629	1005316	102470
3630	1005994	102234
3631	1006632	101993
3632	1007417	101767
3633	1008099	101531
3634	1008713	101287
3635	1009430	101054
3636	1010065	100812
3637	1010675	100567
3638	1011288	100322
3639	1011900	100078
3640	1012528	99834
3641	1013101	99585
3642	1013663	99335
3643	1014239	99085
3644	1014827	98837
3645	1015472	98594
3646	1016026	98343
3647	1016575	98090
3648	1017142	97839
3649	1017699	97587
3650	1018265	97336
3651	1018840	97085
3652	1019448	96837
3653	1020028	96587
3654	1020600	96335
3655	1021162	96083
3656	1021745	95832
3657	1022315	95580
3658	1022922	95331
3659	1023497	95078
3660	1024058	94825
3661	1024627	94572
3662	1025209	94320
3663	1025768	94066
3664	1026310	93810
3665	1026902	93558
3666	1027544	93311
3667	1028113	93057
3668	1028700	92804
3669	1029290	92552
3670	1029932	92303
3671	1030494	92048
3672	1031034	91790
3673	1031616	91537
3674	1032213	91284
3675	1032809	91031
3676	1033379	90775
3677	1033931	90518
3678	1034505	90262
3679	1035095	90008
3680	1035690	89754
3681	1036294	89500
3682	1036950	89251
3683	1037568	88998
3684	1038160	88743
3685	1038744	88487
3686	1039296	88228
3687	1039874	87972
3688	1040477	87717
3689	1041035	87458
3690	1041589	87198
3691	1042142	86939
3692	1042724	86681
3693	1043274	86421
3694	1043869	86165
3695	1044438	85906
3696	1045013	85647
3697	1045552	85385
3698	1046143	85128
3699	1046699	84867
3700	1047253	84606
3701	1047821	84346
3702	1048380	84085
3703	1048944	83824
3704	1049493	83562
3705	1050046	83301
3706	1050654	83043
3707	1051219	82782
3708	1051821	82523
3709	1052419	82264
3710	1053041	82007
3711	1053604	81745
3712	1054181	81484
3713	1054722	81219
3714	1055304	80958
3715	1055845	80694
3716	1056425	80432
3717	1056986	80169
3718	1057533	79905
3719	1058076	79640
3720	1058658	79378
3721	1059239	79115
3722	1059786	78850
3723	1060361	78587
3724	1060968	78326
3725	1061585	78066
3726	1062165	77802
3727	1062719	77537
3728	1063304	77274
3729	1063889	77010
3730	1064490	76748
3731	1065104	76486
3732	1065666	76220
3733	1066277	75958
3734	1066854	75693
3735	1067399	75426
3736	1067979	75161
3737	1068563	74896
3738	1069187	74634
3739	1069787	74370
3740	1070339	74102
3741	1070896	73835
3742	1071469	73568
3743	1072032	73301
3744	1072611	73034
3745	1073183	72767
3746	1073763	72501
3747	1074342	72234
3748	1074891	71965
3749	1075467	71697
3750	1076029	71429
3751	1076576	71159
3752	1077141	70891
3753	1077718	70623
3754	1078300	70355
3755	1078851	70085
3756	1079459	69818
3757	1080010	69548
3758	1080604	69280
3759	1081225	69014
3760	1081788	68744
3761	1082361	68474
3762	1082944	68205
3763	1083536	67936
3764	1084100	67666
3765	1084673	67396
3766	1085230	67124
3767	1085775	66852
3768	1086361	66582
3769	1086965	66313
3770	1087531	66042
3771	1088095	65770
3772	1088680	65499
3773	1089251	65228
3774	1089811	64955
3775	1090378	64683
3776	1090954	64411
3777	1091532	64139
3778	1092100	63867
3779	1092720	63597
3780	1093272	63323
3781	1093881	63052
3782	1094473	62781
3783	1095063	62508
3784	1095628	62235
3785	1096197	61961
3786	1096819	61690
3787	1097417	61418
3788	1097984	61144
3789	1098573	60870
3790	1099124	60595
3791	1099699	60321
3792	1100313	60048
3793	1100896	59774
3794	1101476	59500
3795	1102036	59224
3796	1102617	58949
3797	1103241	58676
3798	1103852	58403
3799	1104437	58128
3800	1105063	57855
3801	1105668	57580
3802	1106242	57304
3803	1106825	57028
3804	1107395	56752
3805	1107962	56475
3806	1108549	56199
3807	1109138	55922
3808	1109723	55646
3809	1110287	55368
3810	1110836	55090
3811	1111453	54814
3812	1112058	54538
3813	1112625	54260
3814	1113235	53983
3815	1113835	53706
3816	1114411	53428
3817	1114977	53149
3818	1115590	52872
3819	1116168	52594
3820	1116725	52314
3821	1117293	52035
3822	1117867	51755
3823	1118456	51477
3824	1119021	51197
3825	1119588	50916
3826	1120163	50637
3827	1120724	50356
3828	1121306	50076
3829	1121847	49794
3830	1122395	49513
3831	1123003	49233
3832	1123584	48953
3833	1124158	48672
3834	1124724	48391
3835	1125277	48108
3836	1125862	47827
3837	1126464	47547
3838	1127015	47264
3839	1127576	46982
3840	1128155	46700
3841	1128743	46418
3842	1129324	46136
3843	1129913	45854
3844	1130490	45572
3845	1131080	45290
3846	1131652	45007
3847	1132238	44724
3848	1132777	44439
3849	1133351	44156
3850	1133901	43872
3851	1134512	43589
3852	1135086	43305
3853	1135636	43021
3854	1136242	42738
3855	1136859	42455
3856	1137403	42169
3857	1137977	41885
3858	1138528	41599
3859	1139111	41314
3860	1139691	41030
3861	1140290	40745
3862	1140866	40460
3863	1141423	40174
3864	1141998	39888
3865	1142577	39603
3866	1143145	39316
3867	1143723	39030
3868	1144275	38743
3869	1144849	38457
3870	1145435	38171
3871	1145983	37883
3872	1146559	37596
3873	1147136	37310
3874	1147723	37023
3875	1148282	36735
3876	1148866	36448
3877	1149439	36160
3878	1150018	35873
3879	1150597	35585
3880	1151188	35297
3881	1151762	35009
3882	1152309	34720
3883	1152892	34432
3884	1153432	34142
3885	1154044	33855
3886	1154594	33565
3887	1155171	33276
3888	1155751	32987
3889	1156340	32698
3890	1156898	32408
3891	1157474	32119
3892	1158046	31829
3893	1158610	31538
3894	1159157	31248
3895	1159759	30958
3896	1160337	30668
3897	1160877	30376
3898	1161450	30086
3899	1162036	29795
3900	1162611	29504
3901	1163160	29213
3902	1163741	28922
3903	1164311	28630
3904	1164873	28338
3905	1165424	28046
3906	1165978	27754
3907	1166577	27462
3908	1167143	27170
3909	1167703	26878
3910	1168290	26586
3911	1168885	26293
3912	1169461	26001
3913	1170054	25708
3914	1170602	25415
3915	1171155	25121
3916	1171761	24829
3917	1172333	24535
3918	1172880	24241
3919	1173439	23947
3920	1174048	23654
3921	1174606	23360
3922	1175170	23066
3923	1175740	22771
3924	1176301	22477
3925	1176903	22183
3926	1177479	21888
3927	1178051	21593
3928	1178642	21298
3929	1179233	21004
3930	1179814	20709
3931	1180380	20413
3932	1180945	20117
3933	1181556	19822
3934	1182143	19527
3935	1182721	19231
3936	1183299	18935
3937	1183874	18638
3938	1184448	18342
3939	1185031	18046
3940	1185594	17749
3941	1186132	17451
3942	1186698	17154
3943	1187257	16857
3944	1187816	16560
3945	1188397	16262
3946	1188950	15965
3947	1189541	15667
3948	1190096	15369
3949	1190652	15071
3950	1191198	14773
3951	1191776	14475
3952	1192315	14176
3953	1192859	13877
3954	1193436	13578
3955	1194000	13280
3956	1194582	12981
3957	1195188	12682
3958	1195812	12384
3959	1196356	12084
3960	1196937	11785
3961	1197547	11485
3962	1198179	11186
3963	1198768	10886
3964	1199316	10586
3965	1199868	10286
3966	1200414	9985
3967	1201001	9685
3968	1201579	9384
3969	1202205	9084
3970	1202784	8783
3971	1203323	8482
3972	1203907	8181
3973	1204505	7880
3974	1205078	7579
3975	1205638	7277
3976	1206209	6975
3977	1206778	6673
3978	1207325	6371
3979	1207915	6069
3980	1208485	5767
3981	1209057	5465
3982	1209633	5162
3983	1210177	4860
3984	1210790	4557
3985	1211368	4254
3986	1211912	3951
3987	1212464	3648
3988	1213063	3345
3989	1213648	3041
3990	1214241	2738
3991	1214827	2434
3992	1215419	2130
3993	1215974	1826
3994	1216523	1522
3995	1217065	1218
3996	1217639	913
3997	1218216	609
3998	1218773	304
3999	1219332	0
